L,nm
-6.2857656258318,1.00000000000000
-6.2814032443609,1.00010000000000
-6.2770429406912,1.00020000000000
-6.2726847124639,1.00030000000000
-6.2683285573252,1.00040000000000
-6.2639744729254,1.00050000000000
-6.2596224569190,1.00060000000000
-6.2552725069643,1.00070000000000
-6.2509246207245,1.00080000000000
-6.2465787958649,1.00090000000000
-6.2422350300579,1.00100000000000
-6.2378933209766,1.00110000000000
-6.2335536663003,1.00120000000000
-6.2292160637126,1.00130000000000
-6.2248805108992,1.00140000000000
-6.2205470055520,1.00150000000000
-6.2162155453650,1.00160000000000
-6.2118861280379,1.00170000000000
-6.2075587512729,1.00180000000000
-6.2032334127772,1.00190000000000
-6.1989101102616,1.00200000000000
-6.1945888414409,1.00210000000000
-6.1902696040334,1.00220000000000
-6.1859523957626,1.00230000000000
-6.1816372143545,1.00240000000000
-6.1773240575401,1.00250000000000
-6.1730129230533,1.00260000000000
-6.1687038086331,1.00270000000000
-6.1643967120210,1.00280000000000
-6.1600916309640,1.00290000000000
-6.1557885632116,1.00300000000000
-6.1514875065176,1.00310000000000
-6.1471884586402,1.00320000000000
-6.1428914173407,1.00330000000000
-6.1385963803849,1.00340000000000
-6.1343033455417,1.00350000000000
-6.1300123105845,1.00360000000000
-6.1257232732899,1.00370000000000
-6.1214362314388,1.00380000000000
-6.1171511828162,1.00390000000000
-6.1128681252091,1.00400000000000
-6.1085870564114,1.00410000000000
-6.1043079742180,1.00420000000000
-6.1000308764281,1.00430000000000
-6.0957557608461,1.00440000000000
-6.0914826252785,1.00450000000000
-6.0872114675365,1.00460000000000
-6.0829422854343,1.00470000000000
-6.0786750767906,1.00480000000000
-6.0744098394272,1.00490000000000
-6.0701465711699,1.00500000000000
-6.0658852698480,1.00510000000000
-6.0616259332951,1.00520000000000
-6.0573685593476,1.00530000000000
-6.0531131458456,1.00540000000000
-6.0488596906340,1.00550000000000
-6.0446081915601,1.00560000000000
-6.0403586464752,1.00570000000000
-6.0361110532348,1.00580000000000
-6.0318654096971,1.00590000000000
-6.0276217137248,1.00600000000000
-6.0233799631833,1.00610000000000
-6.0191401559423,1.00620000000000
-6.0149022898750,1.00630000000000
-6.0106663628580,1.00640000000000
-6.0064323727715,1.00650000000000
-6.0022003174992,1.00660000000000
-5.9979701949290,1.00670000000000
-5.9937420029515,1.00680000000000
-5.9895157394606,1.00690000000000
-5.9852914023550,1.00700000000000
-5.9810689895361,1.00710000000000
-5.9768484989089,1.00720000000000
-5.9726299283819,1.00730000000000
-5.9684132758668,1.00740000000000
-5.9641985392796,1.00750000000000
-5.9599857165395,1.00760000000000
-5.9557748055685,1.00770000000000
-5.9515658042930,1.00780000000000
-5.9473587106421,1.00790000000000
-5.9431535225490,1.00800000000000
-5.9389502379498,1.00810000000000
-5.9347488547843,1.00820000000000
-5.9305493709960,1.00830000000000
-5.9263517845312,1.00840000000000
-5.9221560933404,1.00850000000000
-5.9179622953766,1.00860000000000
-5.9137703885965,1.00870000000000
-5.9095803709612,1.00880000000000
-5.9053922404335,1.00890000000000
-5.9012059949808,1.00900000000000
-5.8970216325731,1.00910000000000
-5.8928391511852,1.00920000000000
-5.8886585487930,1.00930000000000
-5.8844798233775,1.00940000000000
-5.8803029729223,1.00950000000000
-5.8761279954145,1.00960000000000
-5.8719548888448,1.00970000000000
-5.8677836512069,1.00980000000000
-5.8636142804974,1.00990000000000
-5.8594467747172,1.01000000000000
-5.8552811318698,1.01010000000000
-5.8511173499621,1.01020000000000
-5.8469554270044,1.01030000000000
-5.8427953610105,1.01040000000000
-5.8386371499964,1.01050000000000
-5.8344807919826,1.01060000000000
-5.8303262849922,1.01070000000000
-5.8261736270521,1.01080000000000
-5.8220228161917,1.01090000000000
-5.8178738504439,1.01100000000000
-5.8137267278453,1.01110000000000
-5.8095814464347,1.01120000000000
-5.8054380042552,1.01130000000000
-5.8012963993524,1.01140000000000
-5.7971566297754,1.01150000000000
-5.7930186935764,1.01160000000000
-5.7888825888106,1.01170000000000
-5.7847483135368,1.01180000000000
-5.7806158658167,1.01190000000000
-5.7764852437149,1.01200000000000
-5.7723564452992,1.01210000000000
-5.7682294686414,1.01220000000000
-5.7641043118158,1.01230000000000
-5.7599809728989,1.01240000000000
-5.7558594499721,1.01250000000000
-5.7517397411187,1.01260000000000
