L,nm
-5.1690969467284,1.00000000000000
-5.1656817405341,1.00010000000000
-5.1622678445436,1.00020000000000
-5.1588552575570,1.00030000000000
-5.1554439783766,1.00040000000000
-5.1520340058070,1.00050000000000
-5.1486253386527,1.00060000000000
-5.1452179757223,1.00070000000000
-5.1418119158240,1.00080000000000
-5.1384071577689,1.00090000000000
-5.1350037003689,1.00100000000000
-5.1316015424376,1.00110000000000
-5.1282006827919,1.00120000000000
-5.1248011202481,1.00130000000000
-5.1214028536253,1.00140000000000
-5.1180058817432,1.00150000000000
-5.1146102034256,1.00160000000000
-5.1112158174950,1.00170000000000
-5.1078227227768,1.00180000000000
-5.1044309180989,1.00190000000000
-5.1010404022892,1.00200000000000
-5.0976511741783,1.00210000000000
-5.0942632325975,1.00220000000000
-5.0908765763814,1.00230000000000
-5.0874912043641,1.00240000000000
-5.0841071153828,1.00250000000000
-5.0807243082759,1.00260000000000
-5.0773427818832,1.00270000000000
-5.0739625350457,1.00280000000000
-5.0705835666076,1.00290000000000
-5.0672058754126,1.00300000000000
-5.0638294603075,1.00310000000000
-5.0604543201398,1.00320000000000
-5.0570804537595,1.00330000000000
-5.0537078600171,1.00340000000000
-5.0503365377659,1.00350000000000
-5.0469664858593,1.00360000000000
-5.0435977031534,1.00370000000000
-5.0402301885053,1.00380000000000
-5.0368639407745,1.00390000000000
-5.0334989588212,1.00400000000000
-5.0301352415069,1.00410000000000
-5.0267727876957,1.00420000000000
-5.0234115962527,1.00430000000000
-5.0200516660443,1.00440000000000
-5.0166929959390,1.00450000000000
-5.0133355848064,1.00460000000000
-5.0099794315180,1.00470000000000
-5.0066245349462,1.00480000000000
-5.0032708939660,1.00490000000000
-4.9999185074531,1.00500000000000
-4.9965673742845,1.00510000000000
-4.9932174933399,1.00520000000000
-4.9898688634991,1.00530000000000
-4.9865214836446,1.00540000000000
-4.9831753526597,1.00550000000000
-4.9798304694296,1.00560000000000
-4.9764868328407,1.00570000000000
-4.9731444417814,1.00580000000000
-4.9698032951409,1.00590000000000
-4.9664633918105,1.00600000000000
-4.9631247306830,1.00610000000000
-4.9597873106519,1.00620000000000
-4.9564511306135,1.00630000000000
-4.9531161894643,1.00640000000000
-4.9497824861033,1.00650000000000
-4.9464500194302,1.00660000000000
-4.9431187883469,1.00670000000000
-4.9397887917561,1.00680000000000
-4.9364600285628,1.00690000000000
-4.9331324976722,1.00700000000000
-4.9298061979927,1.00710000000000
-4.9264811284325,1.00720000000000
-4.9231572879025,1.00730000000000
-4.9198346753144,1.00740000000000
-4.9165132895810,1.00750000000000
-4.9131931296181,1.00760000000000
-4.9098741943413,1.00770000000000
-4.9065564826682,1.00780000000000
-4.9032399935186,1.00790000000000
-4.8999247258125,1.00800000000000
-4.8966106784726,1.00810000000000
-4.8932978504218,1.00820000000000
-4.8899862405853,1.00830000000000
-4.8866758478895,1.00840000000000
-4.8833666712623,1.00850000000000
-4.8800587096330,1.00860000000000
-4.8767519619318,1.00870000000000
-4.8734464270916,1.00880000000000
-4.8701421040453,1.00890000000000
