L,nm
-3.2703794084107,1.00000000000000
-3.2683828428385,1.00010000000000
-3.2663867842434,1.00020000000000
-3.2643912323087,1.00030000000000
-3.2623961867205,1.00040000000000
-3.2604016471636,1.00050000000000
-3.2584076133235,1.00060000000000
-3.2564140848865,1.00070000000000
-3.2544210615389,1.00080000000000
-3.2524285429666,1.00090000000000
-3.2504365288569,1.00100000000000
-3.2484450188967,1.00110000000000
-3.2464540127733,1.00120000000000
-3.2444635101745,1.00130000000000
-3.2424735107881,1.00140000000000
-3.2404840143020,1.00150000000000
-3.2384950204057,1.00160000000000
-3.2365065287862,1.00170000000000
-3.2345185391347,1.00180000000000
-3.2325310511386,1.00190000000000
-3.2305440644887,1.00200000000000
-3.2285575788747,1.00210000000000
-3.2265715939863,1.00220000000000
-3.2245861095151,1.00230000000000
-3.2226011251506,1.00240000000000
-3.2206166405838,1.00250000000000
-3.2186326555074,1.00260000000000
-3.2166491696119,1.00270000000000
-3.2146661825893,1.00280000000000
-3.2126836941321,1.00290000000000
-3.2107017039323,1.00300000000000
-3.2087202116827,1.00310000000000
-3.2067392170768,1.00320000000000
-3.2047587198075,1.00330000000000
-3.2027787195683,1.00340000000000
-3.2007992160527,1.00350000000000
-3.1988202089558,1.00360000000000
-3.1968416979712,1.00370000000000
-3.1948636827935,1.00380000000000
-3.1928861631180,1.00390000000000
-3.1909091386399,1.00400000000000
-3.1889326090549,1.00410000000000
-3.1869565740579,1.00420000000000
-3.1849810333458,1.00430000000000
-3.1830059866150,1.00440000000000
-3.1810314335613,1.00450000000000
-3.1790573738821,1.00460000000000
-3.1770838072744,1.00470000000000
-3.1751107334360,1.00480000000000
-3.1731381520640,1.00490000000000
-3.1711660628566,1.00500000000000
-3.1691944655121,1.00510000000000
-3.1672233597290,1.00520000000000
-3.1652527452059,1.00530000000000
-3.1632826216423,1.00540000000000
-3.1613129887366,1.00550000000000
-3.1593438461895,1.00560000000000
-3.1573751937004,1.00570000000000
-3.1554070309697,1.00580000000000
-3.1534393576971,1.00590000000000
-3.1514721735837,1.00600000000000
-3.1495054783302,1.00610000000000
-3.1475392716388,1.00620000000000
-3.1455735532100,1.00630000000000
-3.1436083227455,1.00640000000000
-3.1416435799475,1.00650000000000
-3.1396793245188,1.00660000000000
-3.1377155561617,1.00670000000000
-3.1357522745786,1.00680000000000
-3.1337894794727,1.00690000000000
-3.1318271705479,1.00700000000000
-3.1298653475072,1.00710000000000
-3.1279040100546,1.00720000000000
-3.1259431578945,1.00730000000000
-3.1239827907308,1.00740000000000
-3.1220229082697,1.00750000000000
-3.1200635102141,1.00760000000000
-3.1181045962704,1.00770000000000
-3.1161461661438,1.00780000000000
-3.1141882195402,1.00790000000000
-3.1122307561652,1.00800000000000
-3.1102737757255,1.00810000000000
-3.1083172779273,1.00820000000000
-3.1063612624780,1.00830000000000
-3.1044057290835,1.00840000000000
-3.1024506774522,1.00850000000000
-3.1004961072911,1.00860000000000
-3.0985420183080,1.00870000000000
-3.0965884102117,1.00880000000000
-3.0946352827100,1.00890000000000
-3.0926826355109,1.00900000000000
-3.0907304683247,1.00910000000000
-3.0887787808597,1.00920000000000
-3.0868275728248,1.00930000000000
-3.0848768439306,1.00940000000000
-3.0829265938872,1.00950000000000
-3.0809768224037,1.00960000000000
-3.0790275291912,1.00970000000000
-3.0770787139598,1.00980000000000
-3.0751303764212,1.00990000000000
-3.0731825162864,1.01000000000000
-3.0712351332665,1.01010000000000
-3.0692882270736,1.01020000000000
-3.0673417974192,1.01030000000000
-3.0653958440159,1.01040000000000
-3.0634503665763,1.01050000000000
-3.0615053648128,1.01060000000000
-3.0595608384389,1.01070000000000
-3.0576167871668,1.01080000000000
-3.0556732107109,1.01090000000000
-3.0537301087849,1.01100000000000
-3.0517874811026,1.01110000000000
