L,nm
-8.5133942126862,1.20000000000000
-8.5070636796482,1.20010000000000
-8.5007371601999,1.20020000000000
-8.4944146481171,1.20030000000000
-8.4880961371916,1.20040000000000
-8.4817816212303,1.20050000000000
-8.4754710940540,1.20060000000000
-8.4691645495001,1.20070000000000
-8.4628619814198,1.20080000000000
-8.4565633836797,1.20090000000000
-8.4502687501609,1.20100000000000
-8.4439780747591,1.20110000000000
-8.4376913513854,1.20120000000000
-8.4314085739659,1.20130000000000
-8.4251297364397,1.20140000000000
-8.4188548327620,1.20150000000000
-8.4125838569024,1.20160000000000
-8.4063168028438,1.20170000000000
-8.4000536645849,1.20180000000000
-8.3937944361385,1.20190000000000
-8.3875391115314,1.20200000000000
-8.3812876848041,1.20210000000000
-8.3750401500137,1.20220000000000
-8.3687965012279,1.20230000000000
-8.3625567325321,1.20240000000000
-8.3563208380238,1.20250000000000
-8.3500888118157,1.20260000000000
-8.3438606480328,1.20270000000000
-8.3376363408160,1.20280000000000
-8.3314158843188,1.20290000000000
-8.3251992727098,1.20300000000000
-8.3189865001698,1.20310000000000
-8.3127775608952,1.20320000000000
-8.3065724490948,1.20330000000000
-8.3003711589917,1.20340000000000
-8.2941736848230,1.20350000000000
-8.2879800208381,1.20360000000000
-8.2817901613015,1.20370000000000
-8.2756041004905,1.20380000000000
-8.2694218326962,1.20390000000000
-8.2632433522221,1.20400000000000
-8.2570686533871,1.20410000000000
-8.2508977305216,1.20420000000000
-8.2447305779700,1.20430000000000
-8.2385671900898,1.20440000000000
-8.2324075612528,1.20450000000000
-8.2262516858416,1.20460000000000
-8.2200995582550,1.20470000000000
-8.2139511729017,1.20480000000000
-8.2078065242067,1.20490000000000
-8.2016656066054,1.20500000000000
-8.1955284145474,1.20510000000000
-8.1893949424948,1.20520000000000
-8.1832651849235,1.20530000000000
-8.1771391363206,1.20540000000000
-8.1710167911875,1.20550000000000
-8.1648981440378,1.20560000000000
-8.1587831893983,1.20570000000000
-8.1526719218068,1.20580000000000
-8.1465643358161,1.20590000000000
-8.1404604259897,1.20600000000000
-8.1343601869053,1.20610000000000
-8.1282636131518,1.20620000000000
-8.1221706993307,1.20630000000000
-8.1160814400568,1.20640000000000
-8.1099958299571,1.20650000000000
-8.1039138636703,1.20660000000000
-8.0978355358480,1.20670000000000
