L,nm
-5.7275893672518,1.60000000000000
-5.7238926453234,1.60010000000000
-5.7201972434759,1.60020000000000
-5.7165031604949,1.60030000000000
-5.7128103951679,1.60040000000000
-5.7091189462842,1.60050000000000
-5.7054288126350,1.60060000000000
-5.7017399930123,1.60070000000000
-5.6980524862110,1.60080000000000
-5.6943662910269,1.60090000000000
-5.6906814062574,1.60100000000000
-5.6869978307019,1.60110000000000
-5.6833155631613,1.60120000000000
-5.6796346024382,1.60130000000000
-5.6759549473369,1.60140000000000
-5.6722765966634,1.60150000000000
-5.6685995492251,1.60160000000000
-5.6649238038311,1.60170000000000
-5.6612493592924,1.60180000000000
-5.6575762144213,1.60190000000000
-5.6539043680317,1.60200000000000
-5.6502338189397,1.60210000000000
-5.6465645659629,1.60220000000000
-5.6428966079196,1.60230000000000
-5.6392299436308,1.60240000000000
-5.6355645719189,1.60250000000000
-5.6319004916071,1.60260000000000
-5.6282377015215,1.60270000000000
-5.6245762004888,1.60280000000000
-5.6209159873376,1.60290000000000
-5.6172570608987,1.60300000000000
-5.6135994200032,1.60310000000000
-5.6099430634857,1.60320000000000
-5.6062879901800,1.60330000000000
-5.6026341989231,1.60340000000000
-5.5989816885538,1.60350000000000
-5.5953304579110,1.60360000000000
-5.5916805058372,1.60370000000000
-5.5880318311746,1.60380000000000
-5.5843844327688,1.60390000000000
-5.5807383094640,1.60400000000000
-5.5770934601102,1.60410000000000
-5.5734498835547,1.60420000000000
-5.5698075786499,1.60430000000000
-5.5661665442468,1.60440000000000
-5.5625267792002,1.60450000000000
-5.5588882823659,1.60460000000000
-5.5552510526007,1.60470000000000
-5.5516150887627,1.60480000000000
-5.5479803897127,1.60490000000000
-5.5443469543125,1.60500000000000
-5.5407147814247,1.60510000000000
-5.5370838699147,1.60520000000000
-5.5334542186484,1.60530000000000
-5.5298258264938,1.60540000000000
-5.5261986923212,1.60550000000000
-5.5225728150001,1.60560000000000
-5.5189481934035,1.60570000000000
-5.5153248264058,1.60580000000000
-5.5117027128821,1.60590000000000
-5.5080818517091,1.60600000000000
-5.5044622417660,1.60610000000000
-5.5008438819328,1.60620000000000
-5.4972267710904,1.60630000000000
-5.4936109081223,1.60640000000000
-5.4899962919132,1.60650000000000
-5.4863829213486,1.60660000000000
-5.4827707953167,1.60670000000000
-5.4791599127062,1.60680000000000
-5.4755502724075,1.60690000000000
-5.4719418733127,1.60700000000000
-5.4683347143156,1.60710000000000
-5.4647287943113,1.60720000000000
-5.4611241121953,1.60730000000000
-5.4575206668667,1.60740000000000
-5.4539184572243,1.60750000000000
-5.4503174821695,1.60760000000000
-5.4467177406036,1.60770000000000
-5.4431192314321,1.60780000000000
-5.4395219535586,1.60790000000000
-5.4359259058907,1.60800000000000
-5.4323310873371,1.60810000000000
-5.4287374968061,1.60820000000000
-5.4251451332099,1.60830000000000
-5.4215539954611,1.60840000000000
-5.4179640824734,1.60850000000000
-5.4143753931621,1.60860000000000
-5.4107879264442,1.60870000000000
-5.4072016812388,1.60880000000000
-5.4036166564649,1.60890000000000
-5.4000328510438,1.60900000000000
-5.3964502638979,1.60910000000000
-5.3928688939521,1.60920000000000
-5.3892887401317,1.60930000000000
-5.3857098013632,1.60940000000000
-5.3821320765749,1.60950000000000
-5.3785555646973,1.60960000000000
-5.3749802646611,1.60970000000000
-5.3714061753989,1.60980000000000
-5.3678332958450,1.60990000000000
-5.3642616249349,1.61000000000000
-5.3606911616047,1.61010000000000
-5.3571219047933,1.61020000000000
-5.3535538534404,1.61030000000000
-5.3499870064868,1.61040000000000
-5.3464213628753,1.61050000000000
-5.3428569215491,1.61060000000000
-5.3392936814538,1.61070000000000
-5.3357316415360,1.61080000000000
-5.3321708007439,1.61090000000000
-5.3286111580264,1.61100000000000
-5.3250527123352,1.61110000000000
-5.3214954626212,1.61120000000000
-5.3179394078388,1.61130000000000
-5.3143845469425,1.61140000000000
-5.3108308788889,1.61150000000000
-5.3072784026354,1.61160000000000
-5.3037271171408,1.61170000000000
-5.3001770213660,1.61180000000000
-5.2966281142725,1.61190000000000
-5.2930803948234,1.61200000000000
-5.2895338619830,1.61210000000000
-5.2859885147172,1.61220000000000
-5.2824443519931,1.61230000000000
-5.2789013727794,1.61240000000000
-5.2753595760459,1.61250000000000
-5.2718189607633,1.61260000000000
-5.2682795259051,1.61270000000000
-5.2647412704444,1.61280000000000
-5.2612041933567,1.61290000000000
-5.2576682936184,1.61300000000000
-5.2541335702074,1.61310000000000
-5.2506000221031,1.61320000000000
-5.2470676482863,1.61330000000000
-5.2435364477378,1.61340000000000
-5.2400064194420,1.61350000000000
-5.2364775623826,1.61360000000000
-5.2329498755459,1.61370000000000
-5.2294233579187,1.61380000000000
-5.2258980084898,1.61390000000000
-5.2223738262487,1.61400000000000
-5.2188508101868,1.61410000000000
-5.2153289592955,1.61420000000000
-5.2118082725699,1.61430000000000
-5.2082887490042,1.61440000000000
-5.2047703875949,1.61450000000000
-5.2012531873392,1.61460000000000
-5.1977371472366,1.61470000000000
-5.1942222662866,1.61480000000000
-5.1907085434913,1.61490000000000
-5.1871959778530,1.61500000000000
-5.1836845683760,1.61510000000000
-5.1801743140656,1.61520000000000
-5.1766652139285,1.61530000000000
-5.1731572669722,1.61540000000000
-5.1696504722059,1.61550000000000
-5.1661448286406,1.61560000000000
-5.1626403352876,1.61570000000000
-5.1591369911598,1.61580000000000
-5.1556347952715,1.61590000000000
-5.1521337466385,1.61600000000000
-5.1486338442770,1.61610000000000
-5.1451350872055,1.61620000000000
-5.1416374744434,1.61630000000000
-5.1381410050105,1.61640000000000
-5.1346456779293,1.61650000000000
-5.1311514922232,1.61660000000000
-5.1276584469155,1.61670000000000
-5.1241665410323,1.61680000000000
-5.1206757736006,1.61690000000000
-5.1171861436478,1.61700000000000
-5.1136976502037,1.61710000000000
-5.1102102922991,1.61720000000000
-5.1067240689648,1.61730000000000
-5.1032389792344,1.61740000000000
-5.0997550221426,1.61750000000000
-5.0962721967237,1.61760000000000
-5.0927905020157,1.61770000000000
-5.0893099370553,1.61780000000000
-5.0858305008828,1.61790000000000
-5.0823521925376,1.61800000000000
-5.0788750110616,1.61810000000000
-5.0753989554975,1.61820000000000
-5.0719240248899,1.61830000000000
-5.0684502182832,1.61840000000000
-5.0649775347244,1.61850000000000
-5.0615059732605,1.61860000000000
-5.0580355329412,1.61870000000000
-5.0545662128161,1.61880000000000
-5.0510980119370,1.61890000000000
-5.0476309293552,1.61900000000000
-5.0441649641252,1.61910000000000
-5.0407001153020,1.61920000000000
-5.0372363819409,1.61930000000000
-5.0337737631002,1.61940000000000
-5.0303122578375,1.61950000000000
-5.0268518652125,1.61960000000000
-5.0233925842864,1.61970000000000
-5.0199344141208,1.61980000000000
-5.0164773537791,1.61990000000000
-5.0130214023258,1.62000000000000
-5.0095665588260,1.62010000000000
-5.0061128223465,1.62020000000000
-5.0026601919558,1.62030000000000
-4.9992086667224,1.62040000000000
-4.9957582457161,1.62050000000000
-4.9923089280094,1.62060000000000
-4.9888607126740,1.62070000000000
-4.9854135987837,1.62080000000000
-4.9819675854138,1.62090000000000
-4.9785226716402,1.62100000000000
-4.9750788565401,1.62110000000000
-4.9716361391915,1.62120000000000
-4.9681945186744,1.62130000000000
-4.9647539940693,1.62140000000000
-4.9613145644578,1.62150000000000
-4.9578762289231,1.62160000000000
-4.9544389865493,1.62170000000000
-4.9510028364214,1.62180000000000
-4.9475677776261,1.62190000000000
-4.9441338092510,1.62200000000000
-4.9407009303846,1.62210000000000
-4.9372691401166,1.62220000000000
-4.9338384375377,1.62230000000000
-4.9304088217409,1.62240000000000
-4.9269802918187,1.62250000000000
-4.9235528468651,1.62260000000000
-4.9201264859765,1.62270000000000
-4.9167012082490,1.62280000000000
-4.9132770127802,1.62290000000000
-4.9098538986687,1.62300000000000
-4.9064318650155,1.62310000000000
-4.9030109109204,1.62320000000000
-4.8995910354862,1.62330000000000
-4.8961722378162,1.62340000000000
-4.8927545170150,1.62350000000000
-4.8893378721873,1.62360000000000
-4.8859223024405,1.62370000000000
-4.8825078068822,1.62380000000000
-4.8790943846210,1.62390000000000
-4.8756820347673,1.62400000000000
-4.8722707564312,1.62410000000000
-4.8688605487256,1.62420000000000
-4.8654514107634,1.62430000000000
-4.8620433416592,1.62440000000000
-4.8586363405286,1.62450000000000
-4.8552304064870,1.62460000000000
-4.8518255386533,1.62470000000000
-4.8484217361453,1.62480000000000
-4.8450189980834,1.62490000000000
-4.8416173235877,1.62500000000000
-4.8382167117812,1.62510000000000
-4.8348171617854,1.62520000000000
-4.8314186727257,1.62530000000000
-4.8280212437267,1.62540000000000
-4.8246248739150,1.62550000000000
-4.8212295624172,1.62560000000000
-4.8178353083625,1.62570000000000
-4.8144421108798,1.62580000000000
-4.8110499690998,1.62590000000000
-4.8076588821537,1.62600000000000
-4.8042688491748,1.62610000000000
-4.8008798692964,1.62620000000000
-4.7974919416536,1.62630000000000
-4.7941050653817,1.62640000000000
-4.7907192396177,1.62650000000000
-4.7873344634998,1.62660000000000
-4.7839507361668,1.62670000000000
-4.7805680567589,1.62680000000000
-4.7771864244170,1.62690000000000
-4.7738058382833,1.62700000000000
-4.7704262975009,1.62710000000000
-4.7670478012142,1.62720000000000
-4.7636703485683,1.62730000000000
-4.7602939387093,1.62740000000000
-4.7569185707851,1.62750000000000
-4.7535442439435,1.62760000000000
-4.7501709573342,1.62770000000000
-4.7467987101076,1.62780000000000
-4.7434275014154,1.62790000000000
-4.7400573304095,1.62800000000000
-4.7366881962440,1.62810000000000
-4.7333200980735,1.62820000000000
-4.7299530350531,1.62830000000000
-4.7265870063396,1.62840000000000
-4.7232220110908,1.62850000000000
-4.7198580484654,1.62860000000000
-4.7164951176226,1.62870000000000
-4.7131332177235,1.62880000000000
-4.7097723479294,1.62890000000000
-4.7064125074037,1.62900000000000
-4.7030536953097,1.62910000000000
-4.6996959108120,1.62920000000000
-4.6963391530764,1.62930000000000
-4.6929834212699,1.62940000000000
-4.6896287145598,1.62950000000000
